GCF_000005845.2_ASM584v2_genomic	86822	17.100660
GCF_000005845.2_ASM584v2_genomic	83926	15.428757
GCF_000005845.2_ASM584v2_genomic	78604	13.998269
GCF_000005845.2_ASM584v2_genomic	75358	14.250481
GCF_000005845.2_ASM584v2_genomic	74166	17.307201
GCF_000005845.2_ASM584v2_genomic	71838	12.706365
GCF_000005845.2_ASM584v2_genomic	67330	13.702311
GCF_000005845.2_ASM584v2_genomic	62484	15.913774
GCF_000005845.2_ASM584v2_genomic	60768	18.983216
GCF_000005845.2_ASM584v2_genomic	59822	14.918099
GCF_000005845.2_ASM584v2_genomic	59805	14.068000
GCF_000005845.2_ASM584v2_genomic	59534	12.124397
GCF_000005845.2_ASM584v2_genomic	57836	13.767121
GCF_000005845.2_ASM584v2_genomic	57777	15.077371
GCF_000005845.2_ASM584v2_genomic	57582	17.437771
GCF_000005845.2_ASM584v2_genomic	56614	14.259163
GCF_000005845.2_ASM584v2_genomic	54855	14.687409
GCF_000005845.2_ASM584v2_genomic	53878	12.746874
GCF_000005845.2_ASM584v2_genomic	50644	12.635672
GCF_000005845.2_ASM584v2_genomic	50636	17.794033
GCF_000005845.2_ASM584v2_genomic	48500	12.942882
GCF_000005845.2_ASM584v2_genomic	43807	12.829768
GCF_000005845.2_ASM584v2_genomic	42432	13.049732
GCF_000005845.2_ASM584v2_genomic	41966	17.468063
GCF_000005845.2_ASM584v2_genomic	41606	18.028375
GCF_000005845.2_ASM584v2_genomic	41279	17.506671
GCF_000005845.2_ASM584v2_genomic	40867	15.192419
GCF_000005845.2_ASM584v2_genomic	40160	13.305797
GCF_000005845.2_ASM584v2_genomic	39515	17.811485
GCF_000005845.2_ASM584v2_genomic	35183	10.989752
GCF_000005845.2_ASM584v2_genomic	34637	25.364988
GCF_000005845.2_ASM584v2_genomic	32327	13.299486
GCF_000005845.2_ASM584v2_genomic	31809	15.659161
GCF_000005845.2_ASM584v2_genomic	31581	19.523917
GCF_000005845.2_ASM584v2_genomic	31300	14.428677
GCF_000005845.2_ASM584v2_genomic	30847	17.265816
GCF_000005845.2_ASM584v2_genomic	30843	15.323373
GCF_000005845.2_ASM584v2_genomic	29301	14.619231
GCF_000005845.2_ASM584v2_genomic	29070	19.148751
GCF_000005845.2_ASM584v2_genomic	26637	16.061636
GCF_000005845.2_ASM584v2_genomic	26536	14.502247
GCF_000005845.2_ASM584v2_genomic	25183	13.126807
GCF_000005845.2_ASM584v2_genomic	24205	15.404638
GCF_000005845.2_ASM584v2_genomic	23933	16.818285
GCF_000005845.2_ASM584v2_genomic	23873	12.454824
GCF_000005845.2_ASM584v2_genomic	23427	14.256332
GCF_000005845.2_ASM584v2_genomic	20461	14.814221
GCF_000005845.2_ASM584v2_genomic	17330	15.204631
GCF_000005845.2_ASM584v2_genomic	16864	11.728241
GCF_000005845.2_ASM584v2_genomic	16608	12.523875
GCF_000005845.2_ASM584v2_genomic	16542	11.665373
GCF_000005845.2_ASM584v2_genomic	15631	25.748129
GCF_000005845.2_ASM584v2_genomic	15548	14.079747
GCF_000005845.2_ASM584v2_genomic	14888	12.637767
GCF_000005845.2_ASM584v2_genomic	14569	15.201667
GCF_000005845.2_ASM584v2_genomic	12804	13.261715
GCF_000005845.2_ASM584v2_genomic	10811	11.341484
GCF_000005845.2_ASM584v2_genomic	9786	9.464187
GCF_000005845.2_ASM584v2_genomic	9223	16.329625
GCF_000005845.2_ASM584v2_genomic	8256	19.633094
GCF_000005845.2_ASM584v2_genomic	8055	24.549625
GCF_000005845.2_ASM584v2_genomic	7936	25.489786
GCF_000005845.2_ASM584v2_genomic	7776	11.906740
GCF_000005845.2_ASM584v2_genomic	6634	17.609804
GCF_000005845.2_ASM584v2_genomic	6660	20.713399
GCF_000005845.2_ASM584v2_genomic	6500	20.573960
GCF_000005845.2_ASM584v2_genomic	5307	14.861386
GCF_000005845.2_ASM584v2_genomic	4223	14.828935
GCF_000005845.2_ASM584v2_genomic	4122	11.745267
GCF_000005845.2_ASM584v2_genomic	3725	22.026054
GCF_000005845.2_ASM584v2_genomic	6988	66.555103
GCF_000005845.2_ASM584v2_genomic	3172	11.183510
GCF_000005845.2_ASM584v2_genomic	3100	10.369458
GCF_000005845.2_ASM584v2_genomic	2967	28.141827
GCF_000005845.2_ASM584v2_genomic	2303	22.084520
GCF_000005845.2_ASM584v2_genomic	1899	33.497831
GCF_000005845.2_ASM584v2_genomic	1829	27.173745
GCF_000005845.2_ASM584v2_genomic	1845	6.036313
GCF_000005845.2_ASM584v2_genomic	1726	12.763016
GCF_000005845.2_ASM584v2_genomic	11907	137.024301
GCF_000005845.2_ASM584v2_genomic	1692	40.025657
GCF_000005845.2_ASM584v2_genomic	10451	96.130737
GCF_000005845.2_ASM584v2_genomic	4035	69.572868
GCF_000005845.2_ASM584v2_genomic	6275	82.050000
GCF_000005845.2_ASM584v2_genomic	12958	426.463045
GCF_000005845.2_ASM584v2_genomic	1163	30.055957
GCF_000005845.2_ASM584v2_genomic	3285	71.502885
GCF_000005845.2_ASM584v2_genomic	2062	21.129098
GCF_000005845.2_ASM584v2_genomic	1004	39.195996
GCF_000005845.2_ASM584v2_genomic	1982	19.111111
GCF_000005845.2_ASM584v2_genomic	5544	532.141542
GCF_000005845.2_ASM584v2_genomic	4612	90.377622
GCF_000005845.2_ASM584v2_genomic	662	56.159802
GCF_000005845.2_ASM584v2_genomic	590	32.532710
GCF_000005845.2_ASM584v2_genomic	3864	79.022133
